"codigo";"descricao";"descricao_breve"
"V73";"Ocupante de um ônibus traumatizado em um acidente de transporte";"Ocupante ônibus traumat acidente de transporte"
"V74";"Ocupante de um ônibus traumatizado em um acidente de transporte";"Ocupante ônibus traumat acidente de transporte"
"V75";"Ocupante de um ônibus traumatizado em um acidente de transporte";"Ocupante ônibus traumat acidente de transporte"
"V76";"Ocupante de um ônibus traumatizado em um acidente de transporte";"Ocupante ônibus traumat acidente de transporte"
"V77";"Ocupante de um ônibus traumatizado em um acidente de transporte";"Ocupante ônibus traumat acidente de transporte"
"V78";"Ocupante de um ônibus traumatizado em um acidente de transporte";"Ocupante ônibus traumat acidente de transporte"
"V79";"Ocupante de um ônibus traumatizado em um acidente de transporte";"Ocupante ônibus traumat acidente de transporte"
"V80";"Outros acidentes de transporte terrestre";"Outros acidentes de transporte terrestre"
"V81";"Outros acidentes de transporte terrestre";"Outros acidentes de transporte terrestre"
"V82";"Outros acidentes de transporte terrestre";"Outros acidentes de transporte terrestre"
"V83";"Outros acidentes de transporte terrestre";"Outros acidentes de transporte terrestre"
"V84";"Outros acidentes de transporte terrestre";"Outros acidentes de transporte terrestre"
"V85";"Outros acidentes de transporte terrestre";"Outros acidentes de transporte terrestre"
"V86";"Outros acidentes de transporte terrestre";"Outros acidentes de transporte terrestre"
"V87";"Outros acidentes de transporte terrestre";"Outros acidentes de transporte terrestre"
"V88";"Outros acidentes de transporte terrestre";"Outros acidentes de transporte terrestre"
"V89";"Outros acidentes de transporte terrestre";"Outros acidentes de transporte terrestre"
"V90";"Acidentes de transporte por água";"Acidentes de transporte por água"
"V91";"Acidentes de transporte por água";"Acidentes de transporte por água"
"V92";"Acidentes de transporte por água";"Acidentes de transporte por água"
"V93";"Acidentes de transporte por água";"Acidentes de transporte por água"
"V94";"Acidentes de transporte por água";"Acidentes de transporte por água"
"V95";"Acidentes de transporte aéreo e espacial";"Acidentes de transporte aéreo e espacial"
"V96";"Acidentes de transporte aéreo e espacial";"Acidentes de transporte aéreo e espacial"
"V97";"Acidentes de transporte aéreo e espacial";"Acidentes de transporte aéreo e espacial"
"V98";"Outros acidentes de transporte e os não especificados";"Outros acidentes de transporte e os não especif"
"V99";"Outros acidentes de transporte e os não especificados";"Outros acidentes de transporte e os não especif"
"W00";"Outras causas externas de traumatismos acidentais";"Outras causas externas de traumatismos acidentais"
"W01";"Outras causas externas de traumatismos acidentais";"Outras causas externas de traumatismos acidentais"
"W02";"Outras causas externas de traumatismos acidentais";"Outras causas externas de traumatismos acidentais"
"W03";"Outras causas externas de traumatismos acidentais";"Outras causas externas de traumatismos acidentais"
"W04";"Outras causas externas de traumatismos acidentais";"Outras causas externas de traumatismos acidentais"
"W05";"Outras causas externas de traumatismos acidentais";"Outras causas externas de traumatismos acidentais"
"W06";"Outras causas externas de traumatismos acidentais";"Outras causas externas de traumatismos acidentais"
"W07";"Outras causas externas de traumatismos acidentais";"Outras causas externas de traumatismos acidentais"
"W08";"Outras causas externas de traumatismos acidentais";"Outras causas externas de traumatismos acidentais"
"W09";"Outras causas externas de traumatismos acidentais";"Outras causas externas de traumatismos acidentais"
"W10";"Outras causas externas de traumatismos acidentais";"Outras causas externas de traumatismos acidentais"
"W11";"Outras causas externas de traumatismos acidentais";"Outras causas externas de traumatismos acidentais"
"W12";"Outras causas externas de traumatismos acidentais";"Outras causas externas de traumatismos acidentais"
"W13";"Outras causas externas de traumatismos acidentais";"Outras causas externas de traumatismos acidentais"
"W14";"Outras causas externas de traumatismos acidentais";"Outras causas externas de traumatismos acidentais"
"W15";"Outras causas externas de traumatismos acidentais";"Outras causas externas de traumatismos acidentais"
"W16";"Outras causas externas de traumatismos acidentais";"Outras causas externas de traumatismos acidentais"
"W17";"Outras causas externas de traumatismos acidentais";"Outras causas externas de traumatismos acidentais"
"W18";"Outras causas externas de traumatismos acidentais";"Outras causas externas de traumatismos acidentais"
"W19";"Outras causas externas de traumatismos acidentais";"Outras causas externas de traumatismos acidentais"
"W20";"Outras causas externas de traumatismos acidentais";"Outras causas externas de traumatismos acidentais"
"W21";"Outras causas externas de traumatismos acidentais";"Outras causas externas de traumatismos acidentais"
"W22";"Outras causas externas de traumatismos acidentais";"Outras causas externas de traumatismos acidentais"
"W23";"Outras causas externas de traumatismos acidentais";"Outras causas externas de traumatismos acidentais"
"W24";"Outras causas externas de traumatismos acidentais";"Outras causas externas de traumatismos acidentais"
"W25";"Outras causas externas de traumatismos acidentais";"Outras causas externas de traumatismos acidentais"
"W26";"Outras causas externas de traumatismos acidentais";"Outras causas externas de traumatismos acidentais"
"W27";"Outras causas externas de traumatismos acidentais";"Outras causas externas de traumatismos acidentais"
"W28";"Outras causas externas de traumatismos acidentais";"Outras causas externas de traumatismos acidentais"
"W29";"Outras causas externas de traumatismos acidentais";"Outras causas externas de traumatismos acidentais"
"W30";"Outras causas externas de traumatismos acidentais";"Outras causas externas de traumatismos acidentais"
"W31";"Outras causas externas de traumatismos acidentais";"Outras causas externas de traumatismos acidentais"
"W32";"Outras causas externas de traumatismos acidentais";"Outras causas externas de traumatismos acidentais"
"W33";"Outras causas externas de traumatismos acidentais";"Outras causas externas de traumatismos acidentais"
"W34";"Outras causas externas de traumatismos acidentais";"Outras causas externas de traumatismos acidentais"
"W35";"Outras causas externas de traumatismos acidentais";"Outras causas externas de traumatismos acidentais"
"W36";"Outras causas externas de traumatismos acidentais";"Outras causas externas de traumatismos acidentais"
"W37";"Outras causas externas de traumatismos acidentais";"Outras causas externas de traumatismos acidentais"
"W38";"Outras causas externas de traumatismos acidentais";"Outras causas externas de traumatismos acidentais"
"W39";"Outras causas externas de traumatismos acidentais";"Outras causas externas de traumatismos acidentais"
"W40";"Outras causas externas de traumatismos acidentais";"Outras causas externas de traumatismos acidentais"
"W41";"Outras causas externas de traumatismos acidentais";"Outras causas externas de traumatismos acidentais"
"W42";"Outras causas externas de traumatismos acidentais";"Outras causas externas de traumatismos acidentais"
"W43";"Outras causas externas de traumatismos acidentais";"Outras causas externas de traumatismos acidentais"
"W44";"Outras causas externas de traumatismos acidentais";"Outras causas externas de traumatismos acidentais"
"W45";"Outras causas externas de traumatismos acidentais";"Outras causas externas de traumatismos acidentais"
"W46";"Outras causas externas de traumatismos acidentais";"Outras causas externas de traumatismos acidentais"
"W47";"Outras causas externas de traumatismos acidentais";"Outras causas externas de traumatismos acidentais"
"W48";"Outras causas externas de traumatismos acidentais";"Outras causas externas de traumatismos acidentais"
"W49";"Outras causas externas de traumatismos acidentais";"Outras causas externas de traumatismos acidentais"
"W50";"Outras causas externas de traumatismos acidentais";"Outras causas externas de traumatismos acidentais"
"W51";"Outras causas externas de traumatismos acidentais";"Outras causas externas de traumatismos acidentais"
"W52";"Outras causas externas de traumatismos acidentais";"Outras causas externas de traumatismos acidentais"
"W53";"Outras causas externas de traumatismos acidentais";"Outras causas externas de traumatismos acidentais"
"W54";"Outras causas externas de traumatismos acidentais";"Outras causas externas de traumatismos acidentais"
"W55";"Outras causas externas de traumatismos acidentais";"Outras causas externas de traumatismos acidentais"
"W56";"Outras causas externas de traumatismos acidentais";"Outras causas externas de traumatismos acidentais"
"W57";"Outras causas externas de traumatismos acidentais";"Outras causas externas de traumatismos acidentais"
"W58";"Outras causas externas de traumatismos acidentais";"Outras causas externas de traumatismos acidentais"
"W59";"Outras causas externas de traumatismos acidentais";"Outras causas externas de traumatismos acidentais"
"W60";"Outras causas externas de traumatismos acidentais";"Outras causas externas de traumatismos acidentais"
"W61";"Outras causas externas de traumatismos acidentais";"Outras causas externas de traumatismos acidentais"
"W62";"Outras causas externas de traumatismos acidentais";"Outras causas externas de traumatismos acidentais"
"W63";"Outras causas externas de traumatismos acidentais";"Outras causas externas de traumatismos acidentais"
"W64";"Outras causas externas de traumatismos acidentais";"Outras causas externas de traumatismos acidentais"
"W65";"Outras causas externas de traumatismos acidentais";"Outras causas externas de traumatismos acidentais"
"W66";"Outras causas externas de traumatismos acidentais";"Outras causas externas de traumatismos acidentais"
"W67";"Outras causas externas de traumatismos acidentais";"Outras causas externas de traumatismos acidentais"
"W68";"Outras causas externas de traumatismos acidentais";"Outras causas externas de traumatismos acidentais"
"W69";"Outras causas externas de traumatismos acidentais";"Outras causas externas de traumatismos acidentais"
"W70";"Outras causas externas de traumatismos acidentais";"Outras causas externas de traumatismos acidentais"
"W71";"Outras causas externas de traumatismos acidentais";"Outras causas externas de traumatismos acidentais"
"W72";"Outras causas externas de traumatismos acidentais";"Outras causas externas de traumatismos acidentais"
"W73";"Outras causas externas de traumatismos acidentais";"Outras causas externas de traumatismos acidentais"
"W74";"Outras causas externas de traumatismos acidentais";"Outras causas externas de traumatismos acidentais"
"W75";"Outras causas externas de traumatismos acidentais";"Outras causas externas de traumatismos acidentais"
"W76";"Outras causas externas de traumatismos acidentais";"Outras causas externas de traumatismos acidentais"
"W77";"Outras causas externas de traumatismos acidentais";"Outras causas externas de traumatismos acidentais"
"W78";"Outras causas externas de traumatismos acidentais";"Outras causas externas de traumatismos acidentais"
"W79";"Outras causas externas de traumatismos acidentais";"Outras causas externas de traumatismos acidentais"
"W80";"Outras causas externas de traumatismos acidentais";"Outras causas externas de traumatismos acidentais"
"W81";"Outras causas externas de traumatismos acidentais";"Outras causas externas de traumatismos acidentais"
"W82";"Outras causas externas de traumatismos acidentais";"Outras causas externas de traumatismos acidentais"
"W83";"Outras causas externas de traumatismos acidentais";"Outras causas externas de traumatismos acidentais"
"W84";"Outras causas externas de traumatismos acidentais";"Outras causas externas de traumatismos acidentais"
"W85";"Outras causas externas de traumatismos acidentais";"Outras causas externas de traumatismos acidentais"
"W86";"Outras causas externas de traumatismos acidentais";"Outras causas externas de traumatismos acidentais"
"W87";"Outras causas externas de traumatismos acidentais";"Outras causas externas de traumatismos acidentais"
"W88";"Outras causas externas de traumatismos acidentais";"Outras causas externas de traumatismos acidentais"
"W89";"Outras causas externas de traumatismos acidentais";"Outras causas externas de traumatismos acidentais"
"W90";"Outras causas externas de traumatismos acidentais";"Outras causas externas de traumatismos acidentais"
"W91";"Outras causas externas de traumatismos acidentais";"Outras causas externas de traumatismos acidentais"
"W92";"Outras causas externas de traumatismos acidentais";"Outras causas externas de traumatismos acidentais"
"W93";"Outras causas externas de traumatismos acidentais";"Outras causas externas de traumatismos acidentais"
"W94";"Outras causas externas de traumatismos acidentais";"Outras causas externas de traumatismos acidentais"
"W95";"Outras causas externas de traumatismos acidentais";"Outras causas externas de traumatismos acidentais"
"W96";"Outras causas externas de traumatismos acidentais";"Outras causas externas de traumatismos acidentais"
"W97";"Outras causas externas de traumatismos acidentais";"Outras causas externas de traumatismos acidentais"
"W98";"Outras causas externas de traumatismos acidentais";"Outras causas externas de traumatismos acidentais"
"W99";"Outras causas externas de traumatismos acidentais";"Outras causas externas de traumatismos acidentais"
"X00";"Outras causas externas de traumatismos acidentais";"Outras causas externas de traumatismos acidentais"
"X01";"Outras causas externas de traumatismos acidentais";"Outras causas externas de traumatismos acidentais"
"X02";"Outras causas externas de traumatismos acidentais";"Outras causas externas de traumatismos acidentais"
"X03";"Outras causas externas de traumatismos acidentais";"Outras causas externas de traumatismos acidentais"
"X04";"Outras causas externas de traumatismos acidentais";"Outras causas externas de traumatismos acidentais"
"X05";"Outras causas externas de traumatismos acidentais";"Outras causas externas de traumatismos acidentais"
"X06";"Outras causas externas de traumatismos acidentais";"Outras causas externas de traumatismos acidentais"
"X07";"Outras causas externas de traumatismos acidentais";"Outras causas externas de traumatismos acidentais"
"X08";"Outras causas externas de traumatismos acidentais";"Outras causas externas de traumatismos acidentais"
"X09";"Outras causas externas de traumatismos acidentais";"Outras causas externas de traumatismos acidentais"
"X10";"Outras causas externas de traumatismos acidentais";"Outras causas externas de traumatismos acidentais"
"X11";"Outras causas externas de traumatismos acidentais";"Outras causas externas de traumatismos acidentais"
"X12";"Outras causas externas de traumatismos acidentais";"Outras causas externas de traumatismos acidentais"
"X13";"Outras causas externas de traumatismos acidentais";"Outras causas externas de traumatismos acidentais"
"X14";"Outras causas externas de traumatismos acidentais";"Outras causas externas de traumatismos acidentais"
"X15";"Outras causas externas de traumatismos acidentais";"Outras causas externas de traumatismos acidentais"
"X16";"Outras causas externas de traumatismos acidentais";"Outras causas externas de traumatismos acidentais"
"X17";"Outras causas externas de traumatismos acidentais";"Outras causas externas de traumatismos acidentais"
"X18";"Outras causas externas de traumatismos acidentais";"Outras causas externas de traumatismos acidentais"
"X19";"Outras causas externas de traumatismos acidentais";"Outras causas externas de traumatismos acidentais"
"X20";"Outras causas externas de traumatismos acidentais";"Outras causas externas de traumatismos acidentais"
"X21";"Outras causas externas de traumatismos acidentais";"Outras causas externas de traumatismos acidentais"
"X22";"Outras causas externas de traumatismos acidentais";"Outras causas externas de traumatismos acidentais"
"X23";"Outras causas externas de traumatismos acidentais";"Outras causas externas de traumatismos acidentais"
"X24";"Outras causas externas de traumatismos acidentais";"Outras causas externas de traumatismos acidentais"
"X25";"Outras causas externas de traumatismos acidentais";"Outras causas externas de traumatismos acidentais"
"X26";"Outras causas externas de traumatismos acidentais";"Outras causas externas de traumatismos acidentais"
"X27";"Outras causas externas de traumatismos acidentais";"Outras causas externas de traumatismos acidentais"
"X28";"Outras causas externas de traumatismos acidentais";"Outras causas externas de traumatismos acidentais"
"X29";"Outras causas externas de traumatismos acidentais";"Outras causas externas de traumatismos acidentais"
"X30";"Outras causas externas de traumatismos acidentais";"Outras causas externas de traumatismos acidentais"
"X31";"Outras causas externas de traumatismos acidentais";"Outras causas externas de traumatismos acidentais"
"X32";"Outras causas externas de traumatismos acidentais";"Outras causas externas de traumatismos acidentais"
"X33";"Outras causas externas de traumatismos acidentais";"Outras causas externas de traumatismos acidentais"
"X34";"Outras causas externas de traumatismos acidentais";"Outras causas externas de traumatismos acidentais"
"X35";"Outras causas externas de traumatismos acidentais";"Outras causas externas de traumatismos acidentais"
"X36";"Outras causas externas de traumatismos acidentais";"Outras causas externas de traumatismos acidentais"
"X37";"Outras causas externas de traumatismos acidentais";"Outras causas externas de traumatismos acidentais"
"X38";"Outras causas externas de traumatismos acidentais";"Outras causas externas de traumatismos acidentais"
"X39";"Outras causas externas de traumatismos acidentais";"Outras causas externas de traumatismos acidentais"
"X40";"Outras causas externas de traumatismos acidentais";"Outras causas externas de traumatismos acidentais"
"X41";"Outras causas externas de traumatismos acidentais";"Outras causas externas de traumatismos acidentais"
"X42";"Outras causas externas de traumatismos acidentais";"Outras causas externas de traumatismos acidentais"
"X43";"Outras causas externas de traumatismos acidentais";"Outras causas externas de traumatismos acidentais"
"X44";"Outras causas externas de traumatismos acidentais";"Outras causas externas de traumatismos acidentais"
"X45";"Outras causas externas de traumatismos acidentais";"Outras causas externas de traumatismos acidentais"
"X46";"Outras causas externas de traumatismos acidentais";"Outras causas externas de traumatismos acidentais"
"X47";"Outras causas externas de traumatismos acidentais";"Outras causas externas de traumatismos acidentais"
"X48";"Outras causas externas de traumatismos acidentais";"Outras causas externas de traumatismos acidentais"
"X49";"Outras causas externas de traumatismos acidentais";"Outras causas externas de traumatismos acidentais"
"X50";"Outras causas externas de traumatismos acidentais";"Outras causas externas de traumatismos acidentais"
"X51";"Outras causas externas de traumatismos acidentais";"Outras causas externas de traumatismos acidentais"
"X52";"Outras causas externas de traumatismos acidentais";"Outras causas externas de traumatismos acidentais"
"X53";"Outras causas externas de traumatismos acidentais";"Outras causas externas de traumatismos acidentais"
"X54";"Outras causas externas de traumatismos acidentais";"Outras causas externas de traumatismos acidentais"
"X55";"Outras causas externas de traumatismos acidentais";"Outras causas externas de traumatismos acidentais"
"X56";"Outras causas externas de traumatismos acidentais";"Outras causas externas de traumatismos acidentais"
"X57";"Outras causas externas de traumatismos acidentais";"Outras causas externas de traumatismos acidentais"
"X58";"Outras causas externas de traumatismos acidentais";"Outras causas externas de traumatismos acidentais"
"X59";"Outras causas externas de traumatismos acidentais";"Outras causas externas de traumatismos acidentais"
"W00";"Quedas";"Quedas"
"W01";"Quedas";"Quedas"
"W02";"Quedas";"Quedas"
"W03";"Quedas";"Quedas"
"W04";"Quedas";"Quedas"
"W05";"Quedas";"Quedas"
"W06";"Quedas";"Quedas"
"W07";"Quedas";"Quedas"
"W08";"Quedas";"Quedas"
"W09";"Quedas";"Quedas"
"W10";"Quedas";"Quedas"
"W11";"Quedas";"Quedas"
"W12";"Quedas";"Quedas"
"W13";"Quedas";"Quedas"
"W14";"Quedas";"Quedas"
"W15";"Quedas";"Quedas"
"W16";"Quedas";"Quedas"
"W17";"Quedas";"Quedas"
"W18";"Quedas";"Quedas"
"W19";"Quedas";"Quedas"
"W20";"Exposição a forças mecânicas inanimadas";"Exposição a forças mecânicas inanimadas"
"W21";"Exposição a forças mecânicas inanimadas";"Exposição a forças mecânicas inanimadas"
"W22";"Exposição a forças mecânicas inanimadas";"Exposição a forças mecânicas inanimadas"
"W23";"Exposição a forças mecânicas inanimadas";"Exposição a forças mecânicas inanimadas"
"W24";"Exposição a forças mecânicas inanimadas";"Exposição a forças mecânicas inanimadas"
"W25";"Exposição a forças mecânicas inanimadas";"Exposição a forças mecânicas inanimadas"
"W26";"Exposição a forças mecânicas inanimadas";"Exposição a forças mecânicas inanimadas"
"W27";"Exposição a forças mecânicas inanimadas";"Exposição a forças mecânicas inanimadas"
"W28";"Exposição a forças mecânicas inanimadas";"Exposição a forças mecânicas inanimadas"
"W29";"Exposição a forças mecânicas inanimadas";"Exposição a forças mecânicas inanimadas"
"W30";"Exposição a forças mecânicas inanimadas";"Exposição a forças mecânicas inanimadas"
"W31";"Exposição a forças mecânicas inanimadas";"Exposição a forças mecânicas inanimadas"
"W32";"Exposição a forças mecânicas inanimadas";"Exposição a forças mecânicas inanimadas"
"W33";"Exposição a forças mecânicas inanimadas";"Exposição a forças mecânicas inanimadas"
"W34";"Exposição a forças mecânicas inanimadas";"Exposição a forças mecânicas inanimadas"
"W35";"Exposição a forças mecânicas inanimadas";"Exposição a forças mecânicas inanimadas"
"W36";"Exposição a forças mecânicas inanimadas";"Exposição a forças mecânicas inanimadas"
"W37";"Exposição a forças mecânicas inanimadas";"Exposição a forças mecânicas inanimadas"
"W38";"Exposição a forças mecânicas inanimadas";"Exposição a forças mecânicas inanimadas"
"W39";"Exposição a forças mecânicas inanimadas";"Exposição a forças mecânicas inanimadas"
"W40";"Exposição a forças mecânicas inanimadas";"Exposição a forças mecânicas inanimadas"
"W41";"Exposição a forças mecânicas inanimadas";"Exposição a forças mecânicas inanimadas"
"W42";"Exposição a forças mecânicas inanimadas";"Exposição a forças mecânicas inanimadas"
"W43";"Exposição a forças mecânicas inanimadas";"Exposição a forças mecânicas inanimadas"
"W44";"Exposição a forças mecânicas inanimadas";"Exposição a forças mecânicas inanimadas"
"W45";"Exposição a forças mecânicas inanimadas";"Exposição a forças mecânicas inanimadas"
"W46";"Exposição a forças mecânicas inanimadas";"Exposição a forças mecânicas inanimadas"
"W47";"Exposição a forças mecânicas inanimadas";"Exposição a forças mecânicas inanimadas"
"W48";"Exposição a forças mecânicas inanimadas";"Exposição a forças mecânicas inanimadas"
"W49";"Exposição a forças mecânicas inanimadas";"Exposição a forças mecânicas inanimadas"
"W50";"Exposição a forças mecânicas animadas";"Exposição a forças mecânicas animadas"
"W51";"Exposição a forças mecânicas animadas";"Exposição a forças mecânicas animadas"
"W52";"Exposição a forças mecânicas animadas";"Exposição a forças mecânicas animadas"
"W53";"Exposição a forças mecânicas animadas";"Exposição a forças mecânicas animadas"
"W54";"Exposição a forças mecânicas animadas";"Exposição a forças mecânicas animadas"
"W55";"Exposição a forças mecânicas animadas";"Exposição a forças mecânicas animadas"
"W56";"Exposição a forças mecânicas animadas";"Exposição a forças mecânicas animadas"
"W57";"Exposição a forças mecânicas animadas";"Exposição a forças mecânicas animadas"
"W58";"Exposição a forças mecânicas animadas";"Exposição a forças mecânicas animadas"
"W59";"Exposição a forças mecânicas animadas";"Exposição a forças mecânicas animadas"
"W60";"Exposição a forças mecânicas animadas";"Exposição a forças mecânicas animadas"
"W61";"Exposição a forças mecânicas animadas";"Exposição a forças mecânicas animadas"
"W62";"Exposição a forças mecânicas animadas";"Exposição a forças mecânicas animadas"
"W63";"Exposição a forças mecânicas animadas";"Exposição a forças mecânicas animadas"
"W64";"Exposição a forças mecânicas animadas";"Exposição a forças mecânicas animadas"
"W65";"Afogamento e submersão acidentais";"Afogamento e submersão acidentais"
"W66";"Afogamento e submersão acidentais";"Afogamento e submersão acidentais"
"W67";"Afogamento e submersão acidentais";"Afogamento e submersão acidentais"
"W68";"Afogamento e submersão acidentais";"Afogamento e submersão acidentais"
"W69";"Afogamento e submersão acidentais";"Afogamento e submersão acidentais"
"W70";"Afogamento e submersão acidentais";"Afogamento e submersão acidentais"
"W71";"Afogamento e submersão acidentais";"Afogamento e submersão acidentais"
"W72";"Afogamento e submersão acidentais";"Afogamento e submersão acidentais"
"W73";"Afogamento e submersão acidentais";"Afogamento e submersão acidentais"
"W74";"Afogamento e submersão acidentais";"Afogamento e submersão acidentais"
"W75";"Outros riscos acidentais à respiração";"Outros riscos acidentais à respiração"
"W76";"Outros riscos acidentais à respiração";"Outros riscos acidentais à respiração"
"W77";"Outros riscos acidentais à respiração";"Outros riscos acidentais à respiração"
"W78";"Outros riscos acidentais à respiração";"Outros riscos acidentais à respiração"
"W79";"Outros riscos acidentais à respiração";"Outros riscos acidentais à respiração"
"W80";"Outros riscos acidentais à respiração";"Outros riscos acidentais à respiração"
"W81";"Outros riscos acidentais à respiração";"Outros riscos acidentais à respiração"
"W82";"Outros riscos acidentais à respiração";"Outros riscos acidentais à respiração"
"W83";"Outros riscos acidentais à respiração";"Outros riscos acidentais à respiração"
"W84";"Outros riscos acidentais à respiração";"Outros riscos acidentais à respiração"
"W85";"Exposição à corrente elétrica, à radiação e às temperaturas e pressões extremas do ambiente";"Expos corr elétr, radiação e temp press extrem amb"
"W86";"Exposição à corrente elétrica, à radiação e às temperaturas e pressões extremas do ambiente";"Expos corr elétr, radiação e temp press extrem amb"
"W87";"Exposição à corrente elétrica, à radiação e às temperaturas e pressões extremas do ambiente";"Expos corr elétr, radiação e temp press extrem amb"
"W88";"Exposição à corrente elétrica, à radiação e às temperaturas e pressões extremas do ambiente";"Expos corr elétr, radiação e temp press extrem amb"
"W89";"Exposição à corrente elétrica, à radiação e às temperaturas e pressões extremas do ambiente";"Expos corr elétr, radiação e temp press extrem amb"
"W90";"Exposição à corrente elétrica, à radiação e às temperaturas e pressões extremas do ambiente";"Expos corr elétr, radiação e temp press extrem amb"
"W91";"Exposição à corrente elétrica, à radiação e às temperaturas e pressões extremas do ambiente";"Expos corr elétr, radiação e temp press extrem amb"
"W92";"Exposição à corrente elétrica, à radiação e às temperaturas e pressões extremas do ambiente";"Expos corr elétr, radiação e temp press extrem amb"
"W93";"Exposição à corrente elétrica, à radiação e às temperaturas e pressões extremas do ambiente";"Expos corr elétr, radiação e temp press extrem amb"
"W94";"Exposição à corrente elétrica, à radiação e às temperaturas e pressões extremas do ambiente";"Expos corr elétr, radiação e temp press extrem amb"
"W95";"Exposição à corrente elétrica, à radiação e às temperaturas e pressões extremas do ambiente";"Expos corr elétr, radiação e temp press extrem amb"
"W96";"Exposição à corrente elétrica, à radiação e às temperaturas e pressões extremas do ambiente";"Expos corr elétr, radiação e temp press extrem amb"
"W97";"Exposição à corrente elétrica, à radiação e às temperaturas e pressões extremas do ambiente";"Expos corr elétr, radiação e temp press extrem amb"
"W98";"Exposição à corrente elétrica, à radiação e às temperaturas e pressões extremas do ambiente";"Expos corr elétr, radiação e temp press extrem amb"
"W99";"Exposição à corrente elétrica, à radiação e às temperaturas e pressões extremas do ambiente";"Expos corr elétr, radiação e temp press extrem amb"
"X00";"Exposição à fumaça, ao fogo e às chamas";"Exposição à fumaça, ao fogo e às chamas"
"X01";"Exposição à fumaça, ao fogo e às chamas";"Exposição à fumaça, ao fogo e às chamas"
"X02";"Exposição à fumaça, ao fogo e às chamas";"Exposição à fumaça, ao fogo e às chamas"
"X03";"Exposição à fumaça, ao fogo e às chamas";"Exposição à fumaça, ao fogo e às chamas"
"X04";"Exposição à fumaça, ao fogo e às chamas";"Exposição à fumaça, ao fogo e às chamas"
"X05";"Exposição à fumaça, ao fogo e às chamas";"Exposição à fumaça, ao fogo e às chamas"
"X06";"Exposição à fumaça, ao fogo e às chamas";"Exposição à fumaça, ao fogo e às chamas"
"X07";"Exposição à fumaça, ao fogo e às chamas";"Exposição à fumaça, ao fogo e às chamas"
"X08";"Exposição à fumaça, ao fogo e às chamas";"Exposição à fumaça, ao fogo e às chamas"
"X09";"Exposição à fumaça, ao fogo e às chamas";"Exposição à fumaça, ao fogo e às chamas"
"X10";"Contato com uma fonte de calor ou com substâncias quentes";"Contato com fonte de calor ou substâncias quentes"
"X11";"Contato com uma fonte de calor ou com substâncias quentes";"Contato com fonte de calor ou substâncias quentes"
"X12";"Contato com uma fonte de calor ou com substâncias quentes";"Contato com fonte de calor ou substâncias quentes"
"X13";"Contato com uma fonte de calor ou com substâncias quentes";"Contato com fonte de calor ou substâncias quentes"
"X14";"Contato com uma fonte de calor ou com substâncias quentes";"Contato com fonte de calor ou substâncias quentes"
"X15";"Contato com uma fonte de calor ou com substâncias quentes";"Contato com fonte de calor ou substâncias quentes"
"X16";"Contato com uma fonte de calor ou com substâncias quentes";"Contato com fonte de calor ou substâncias quentes"
"X17";"Contato com uma fonte de calor ou com substâncias quentes";"Contato com fonte de calor ou substâncias quentes"
"X18";"Contato com uma fonte de calor ou com substâncias quentes";"Contato com fonte de calor ou substâncias quentes"
"X19";"Contato com uma fonte de calor ou com substâncias quentes";"Contato com fonte de calor ou substâncias quentes"
"X20";"Contato com animais e plantas venenosos";"Contato com animais e plantas venenosos"
"X21";"Contato com animais e plantas venenosos";"Contato com animais e plantas venenosos"
"X22";"Contato com animais e plantas venenosos";"Contato com animais e plantas venenosos"
"X23";"Contato com animais e plantas venenosos";"Contato com animais e plantas venenosos"
"X24";"Contato com animais e plantas venenosos";"Contato com animais e plantas venenosos"
"X25";"Contato com animais e plantas venenosos";"Contato com animais e plantas venenosos"
"X26";"Contato com animais e plantas venenosos";"Contato com animais e plantas venenosos"
"X27";"Contato com animais e plantas venenosos";"Contato com animais e plantas venenosos"
"X28";"Contato com animais e plantas venenosos";"Contato com animais e plantas venenosos"
"X29";"Contato com animais e plantas venenosos";"Contato com animais e plantas venenosos"
"X30";"Exposição às forças da natureza";"Exposição às forças da natureza"
"X31";"Exposição às forças da natureza";"Exposição às forças da natureza"
"X32";"Exposição às forças da natureza";"Exposição às forças da natureza"
"X33";"Exposição às forças da natureza";"Exposição às forças da natureza"
"X34";"Exposição às forças da natureza";"Exposição às forças da natureza"
"X35";"Exposição às forças da natureza";"Exposição às forças da natureza"
"X36";"Exposição às forças da natureza";"Exposição às forças da natureza"
"X37";"Exposição às forças da natureza";"Exposição às forças da natureza"
"X38";"Exposição às forças da natureza";"Exposição às forças da natureza"
"X39";"Exposição às forças da natureza";"Exposição às forças da natureza"
"X40";"Envenenamento [intoxicação] acidental por e exposição à substâncias nocivas";"Envenenamento acidental e exposição subst nocivas"
"X41";"Envenenamento [intoxicação] acidental por e exposição à substâncias nocivas";"Envenenamento acidental e exposição subst nocivas"
"X42";"Envenenamento [intoxicação] acidental por e exposição à substâncias nocivas";"Envenenamento acidental e exposição subst nocivas"
"X43";"Envenenamento [intoxicação] acidental por e exposição à substâncias nocivas";"Envenenamento acidental e exposição subst nocivas"
"X44";"Envenenamento [intoxicação] acidental por e exposição à substâncias nocivas";"Envenenamento acidental e exposição subst nocivas"
"X45";"Envenenamento [intoxicação] acidental por e exposição à substâncias nocivas";"Envenenamento acidental e exposição subst nocivas"
